"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-09-16","6.3",",,W",,,"0.0",",,W,2400","0.0",",,W","15.9","H,,S","22.8",",,W","10.6",",,W","  220",",,W","  210",",,W","10.7",",,W","13.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-09-17","4.7",",,W",,,"0.0",",,W,2400","0.0",",,W","19.3","H,,S","25.6",",,W","14.4",",,W","  250",",,W","  240",",,W","8.1",",,W","10.3",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-09-18","6.0",",,W",,,"0.0",",,W,2400","0.0",",,W","16.4","H,,S","18.9",",,W","10.6",",,W","  340",",,W","  340",",,W","9.4",",,W","12.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-09-19","4.7",",,W",,,"0.0",",,W,2400","0.0",",,W","12.0","H,,S","15.6",",,W","7.8",",,W","   10",",,W","   20",",,W","7.6",",,W","10.7",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-09-20","4.9",",,W",,,"0.0",",,W,2400","0.0",",,W","11.3","H,,S","15.6",",,W","6.7",",,W","   60",",,W","   30",",,W","8.9",",,W","10.7",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-09-21","4.7",",,W",,,"0.0",",,W,2400","0.0",",,W","11.6","H,,S","16.1",",,W","7.2",",,W","   40",",,W","   50",",,W","8.1",",,W","10.7",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-09-22","6.1",",,W",,,"0.0",",,W,2400","0.0",",,W","12.3","H,,S","18.9",",,W","7.2",",,W","  320",",,W","  320",",,W","9.8",",,W","13.4",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-09-23","5.2",",,W",,,"0.0",",,W,2400","0.0",",,W","18.2","H,,S","26.7",",,W","12.8",",,W","  320",",,W","  320",",,W","9.8",",,W","13.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-09-24","3.6",",,W",,,"0.0",",,W,2400","0.0",",,W","20.7","H,,S","26.1",",,W","16.1",",,W","  250",",,W","  230",",,W","6.3",",,W","8.5",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-09-25","2.7",",,W",,,"0.0",",,W,2400","0.0",",,W","18.4","H,,S","22.2",",,W","14.4",",,W","  100",",,W","   90",",,W","6.7",",,W","7.6",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-09-26","3.4",",,W",,,"0.0",",,W,2400","0.0",",,W","17.3","H,,S","23.9",",,W","14.4",",,W","  210",",,W","  200",",,W","6.3",",,W","8.5",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-09-27","3.2",",,W",,,"0.0",",,W,2400","0.0",",,W","20.3","H,,S","25.0",",,W","17.2",",,W","  190",",,W","  190",",,W","7.2",",,W","9.4",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-09-28","4.0",",,W",,,"1.3",",,W,2400","0.0",",,W","21.2","H,,S","27.2",",,W","17.2",",,W","  160",",,W","  200",",,W","8.1",",,W","9.8",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-09-29","3.6",",,W",,,"0.0","T,,W,2400","0.0",",,W","20.1","H,,S","26.1",",,W","16.7",",,W","  190",",,W","  200",",,W","7.6",",,W","9.4",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-09-30","8.2",",,W",,,"11.7",",,W,2400","0.0",",,W","21.6","H,,S","23.3",",,W","14.4",",,W","  200",",,W","  180",",,W","19.7",",,W","25.5",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-10-01","5.1",",,W",,,"0.0",",,W,2400","0.0",",,W","18.3","H,,S","24.4",",,W","14.4",",,W","  200",",,W","  200",",,W","9.4",",,W","10.7",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-10-02","3.3",",,W",,,"0.5",",,W,2400","0.0",",,W","16.0","H,,S","18.3",",,W","11.7",",,W","  320",",,W","  320",",,W","7.2",",,W","9.4",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-10-03","3.5",",,W",,,"0.0","T,,W,2400","0.0",",,W","13.1","H,,S","17.8",",,W","9.4",",,W","  120",",,W","  110",",,W","7.6",",,W","8.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-10-04","3.6",",,W",,,"0.0",",,W,2400","0.0",",,W","13.2","H,,S","17.2",",,W","9.4",",,W","  110",",,W","  110",",,W","6.7",",,W","8.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-10-05","3.8",",,W",,,"0.0","T,,W,2400","0.0",",,W","13.9","H,,S","17.2",",,W","11.1",",,W","   40",",,W","   40",",,W","6.3",",,W","8.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-10-06","4.3",",,W",,,"0.0",",,W,2400","0.0",",,W","14.6","H,,S","21.1",",,W","10.0",",,W","  200",",,W","  200",",,W","8.9",",,W","10.7",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-10-07","7.6",",,W",,,"0.5",",,W,2400","0.0",",,W","16.8","H,,S","23.9",",,W","12.8",",,W","  270",",,W","  270",",,W","19.7",",,W","29.5",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-10-08","6.9",",,W",,,"0.0",",,W,2400","0.0",",,W","13.8","H,,S","17.2",",,W","8.9",",,W","  290",",,W","  310",",,W","9.4",",,W","14.8",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-10-09","4.8",",,W",,,"0.0",",,W,2400","0.0",",,W","10.7","H,,S","15.6",",,W","5.6",",,W","  260",",,W","  330",",,W","7.6",",,W","10.7",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-10-10","8.7",",,W",,,"0.0",",,W,2400","0.0",",,W","17.3","H,,S","25.6",",,W","12.2",",,W","  220",",,W","  210",",,W","13.9",",,W","16.5",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-10-11","5.5",",,W",,,"0.0",",,W,2400","0.0",",,W","15.6","H,,S","19.4",",,W","10.6",",,W","  340",",,W","  310",",,W","9.8",",,W","12.5",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-10-12","7.2",",,W",,,"0.0","T,,W,2400","0.0",",,W","11.3","H,,S","12.2",",,W","10.0",",,W","   90",",,W","   90",",,W","8.9",",,W","10.7",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-10-13","6.6",",,W",,,"38.1",",,W,2400","0.0",",,W","12.7","H,,S","14.4",",,W","10.6",",,W","   60",",,W","   80",",,W","9.4",",,W","11.2",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-10-14","3.9",",,W",,,"0.0",",,W,2400","0.0",",,W","14.2","H,,S","21.1",",,W","10.6",",,W","  270",",,W","  270",",,W","7.2",",,W","9.4",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-10-15","5.5",",,W",,,"0.0",",,W,2400","0.0",",,W","15.0","H,,S","22.2",",,W","8.9",",,W","  200",",,W","  200",",,W","12.5",",,W","16.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-10-16","4.2",",,W",,,"19.6",",,W,2400","0.0",",,W","16.1","H,,S","21.7",",,W","10.0",",,W","  320",",,W","  300",",,W","8.1",",,W","10.3",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-10-17","5.7",",,W",,,"29.5",",,W,2400","0.0",",,W","10.3","H,,S","14.4",",,W","5.6",",,W","  300",",,W","  300",",,W","11.2",",,W","14.8",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-10-18","3.1",",,W",,,"0.0",",,W,2400","0.0",",,W","9.7","H,,S","14.4",",,W","4.4",",,W","  110",",,W","  110",",,W","7.6",",,W","9.4",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-10-19","2.3",",,W",,,"0.0",",,W,2400","0.0",",,W","10.7","H,,S","14.4",",,W","6.7",",,W","  110",",,W","  100",",,W","7.2",",,W","8.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-10-20","2.6",",,W",,,"0.0",",,W,2400","0.0",",,W","13.3","H,,S","19.4",",,W","9.4",",,W","  220",",,W","  230",",,W","6.3",",,W","8.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-10-21","3.4",",,W",,,"1.5",",,W,2400","0.0",",,W","14.3","H,,S","18.3",",,W","13.3",",,W","  220",",,W","  210",",,W","7.2",",,W","8.5",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-10-22","3.2",",,W",,,"0.0",",,W,2400","0.0",",,W","16.8","H,,S","19.4",",,W","12.2",",,W","   80",",,W","  100",",,W","6.3",",,W","7.6",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-10-23","3.1",",,W",,,"0.0",",,W,2400","0.0",",,W","13.7","H,,S","16.7",",,W","12.8",",,W","   80",",,W","   90",",,W","6.3",",,W","7.6",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-10-24","5.1",",,W",,,"0.0",",,W,2400","0.0",",,W","15.5","H,,S","21.1",",,W","7.8",",,W","  330",",,W","  320",",,W","11.2",",,W","15.7",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-10-25","4.5",",,W",,,"0.0","T,,W,2400","0.0",",,W","8.2","H,,S","10.0",",,W","6.1",",,W","  320",",,W","   90",",,W","6.7",",,W","8.5",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-10-26","4.3",",,W",,,"0.3",",,W,2400","0.0",",,W","10.1","H,,S","11.7",",,W","8.9",",,W","   90",",,W","   90",",,W","8.9",",,W","10.3",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-10-27","3.7",",,W",,,"0.0","T,,W,2400","0.0",",,W","10.8","H,,S","12.2",",,W","6.7",",,W","  320",",,W","  350",",,W","7.2",",,W","10.3",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-10-28","2.7",",,W",,,"6.9",",,W,2400","0.0",",,W","8.3","H,,S","10.6",",,W","6.7",",,W","  110",",,W","  120",",,W","6.3",",,W","7.2",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-10-29","4.3",",,W",,,"23.1",",,W,2400","0.0",",,W","8.1","H,,S","9.4",",,W","6.1",",,W","   30",",,W","   30",",,W","13.9",",,W","16.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-10-30","6.5",",,W",,,"6.6",",,W,2400","109.0",",,W","2.6","H,,S","6.7",",,W","-1.0",",,W","   20",",,W","   20",",,W","13.4",",,W","17.4",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-10-31","3.0",",,W",,,"0.0",",,W,2400","0.0",",,W","0.8","H,,S","5.6",",,W","-2.1",",,W","  320",",,W","  310",",,W","5.4",",,W","7.2",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-11-01","2.9",",,W",,,"15.7",",,W,2400","0.0",",,W","5.6","H,,S","10.0",",,W","2.8",",,W","  300",",,W","  310",",,W","10.3",",,W","15.7",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-11-02","8.6",",,W",,,"0.0","T,,W,2400","0.0","T,,W","5.3","H,,S","6.7",",,W","0.6",",,W","  290",",,W","  300",",,W","14.3",",,W","19.7",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-11-03","6.5",",,W",,,"0.0",",,W,2400","0.0","T,,W","3.2","H,,S","6.1",",,W","0.0",",,W","  320",",,W","  320",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-11-04","3.8",",,W",,,"0.0",",,W,2400","0.0",",,W","4.4","H,,S","12.2",",,W","0.6",",,W","  210",",,W","  200",",,W","7.6",",,W","10.3",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-11-05","6.8",",,W",,,"0.0",",,W,2400","0.0",",,W","13.7","H,,S","21.1",",,W","9.4",",,W","  220",",,W","  230",",,W","11.6",",,W","14.8",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-11-06","5.5",",,W",,,"0.0",",,W,2400","0.0",",,W","16.3","H,,S","22.2",",,W","12.8",",,W","  220",",,W","  220",",,W","9.4",",,W","11.6",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-11-07","3.4",",,W",,,"0.0",",,W,2400","0.0",",,W","16.3","H,,S","23.3",",,W","9.4",",,W","  230",",,W","  260",",,W","6.3",",,W","7.6",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-11-08","1.9",",,W",,,"0.0",",,W,2400","0.0",",,W","15.4","H,,S","21.1",",,W","9.4",",,W","   90",",,W","   90",",,W","5.4",",,W","6.3",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-11-09","1.1",",,W",,,"0.0",",,W,2400","0.0",",,W","10.8","H,,S","16.7",",,W","7.2",",,W","   70",",,W","   80",",,W","4.0",",,W","5.4",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-11-10","4.4",",,W",,,"0.0",",,W,2400","0.0",",,W","14.5","H,,S","23.9",",,W","8.9",",,W","  230",",,W","  230",",,W","9.8",",,W","11.2",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-11-11","6.4",",,W",,,"0.3",",,W,2400","0.0",",,W","17.8","H,,S","22.8",",,W","13.3",",,W","  230",",,W","  220",",,W","12.5",",,W","15.7",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-11-12","4.4",",,W",,,"0.0","T,,W,2400","0.0",",,W","16.3","H,,S","18.9",",,W","8.3",",,W","  340",",,W","  340",",,W","9.4",",,W","11.6",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-11-13","5.4",",,W",,,"5.6",",,W,2400","0.0",",,W","8.7","H,,S","9.4",",,W","4.4",",,W","  320",",,W","  330",",,W","7.6",",,W","10.3",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-11-14","4.5",",,W",,,"0.0",",,W,2400","0.0",",,W","6.3","H,,S","9.4",",,W","3.3",",,W","  300",",,W","  310",",,W","8.9",",,W","11.6",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-11-15","5.5",",,W",,,"8.6",",,W,2400","0.0",",,W","4.8","H,,S","14.4",",,W","0.6",",,W","  230",",,W","  220",",,W","17.9",",,W","23.3",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-11-16","5.7",",,W",,,"1.3",",,W,2400","0.0",",,W","10.4","H,,S","11.7",",,W","5.6",",,W","  270",",,W","  270",",,W","13.0",",,W","16.5",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-11-17","5.1",",,W",,,"0.0",",,W,2400","0.0",",,W","6.3","H,,S","8.9",",,W","1.7",",,W","  300",",,W","  310",",,W","9.4",",,W","11.6",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-11-18","6.3",",,W",,,"0.0",",,W,2400","0.0",",,W","0.4","H,,S","1.7",",,W","-4.9",",,W","  320",",,W","  330",",,W","11.6",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-11-19","5.7",",,W",,,"0.0",",,W,2400","0.0",",,W","-1.4","H,,S","7.8",",,W","-5.5",",,W","  200",",,W","  210",",,W","10.3",",,W","13.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-11-20","7.6",",,W",,,"0.0",",,W,2400","0.0",",,W","10.7","H,,S","17.8",",,W","7.2",",,W","  220",",,W","  240",",,W","10.3",",,W","13.4",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-11-21","4.1",",,W",,,"0.0",",,W,2400","0.0",",,W","12.7","H,,S","16.7",",,W","5.6",",,W","  260",",,W","  260",",,W","9.4",",,W","13.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-11-22","6.1",",,W",,,"0.0","T,,W,2400","0.0",",,W","5.7","H,,S","8.3",",,W","1.7",",,W","  120",",,W","  120",",,W","10.3",",,W","11.6",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-11-23","6.1",",,W",,,"46.0",",,W,2400","0.0",",,W","9.6","H,,S","15.0",",,W","2.2",",,W","  290",",,W","  290",",,W","11.6",",,W","15.2",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-11-24","5.1",",,W",,,"0.0",",,W,2400","0.0",",,W","3.7","H,,S","6.7",",,W","-1.6",",,W","  290",",,W","  290",",,W","8.9",",,W","11.6",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-11-25","1.9",",,W",,,"0.3",",,W,2400","0.0",",,W","2.6","H,,S","10.6",",,W","-2.7",",,W","  170",",,W","  150",",,W","5.4",",,W","7.2",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-11-26","2.6",",,W",,,"7.4",",,W,2400","0.0",",,W","9.2","H,,S","15.0",",,W","4.4",",,W","  190",",,W","  190",",,W","8.9",",,W","10.7",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-11-27","1.9",",,W",,,"0.0","T,,W,2400","0.0",",,W","9.3","H,,S","12.8",",,W","3.9",",,W","  280",",,W","  280",",,W","4.0",",,W","5.4",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-11-28","3.6",",,W",,,"0.0",",,W,2400","0.0",",,W","9.6","H,,S","12.2",",,W","5.0",",,W","  290",",,W","  290",",,W","8.1",",,W","10.7",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-11-29","3.6",",,W",,,"0.0",",,W,2400","0.0",",,W","6.7","H,,S","11.1",",,W","3.3",",,W","  220",",,W","  250",",,W","6.7",",,W","8.5",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-11-30","7.5",",,W",,,"21.6",",,W,2400","0.0",",,W","7.8","H,,S","17.2",",,W","3.3",",,W","  160",",,W","  160",",,W","19.7",",,W","25.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-12-01","7.0",",,W",,,"10.4",",,W,2400","0.0",",,W","14.9","H,,S","17.2",",,W","5.6",",,W","  220",",,W","  160",",,W","14.3",",,W","17.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-12-02","6.0",",,W",,,"0.0","T,,W,2400","0.0",",,W","5.0","H,,S","6.1",",,W","1.7",",,W","  250",",,W","  260",",,W","9.8",",,W","13.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-12-03","5.6",",,W",,,"0.0",",,W,2400","0.0",",,W","4.9","H,,S","10.0",",,W","0.6",",,W","  210",",,W","  290",",,W","8.1",",,W","11.6",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-12-04","5.9",",,W",,,"0.5",",,W,2400","0.0",",,W","8.4","H,,S","14.4",",,W","4.4",",,W","  220",",,W","  220",",,W","10.3",",,W","13.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-12-05","8.1",",,W",,,"43.7",",,W,2400","8.0",",,W","5.9","H,,S","8.3",",,W","0.6",",,W","  330",",,W","  300",",,W","15.7",",,W","20.6",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-12-06","7.7",",,W",,,"0.0","T,,W,2400","0.0","T,,W","1.2","H,,S","2.8",",,W","-1.6",",,W","  300",",,W","  300",",,W","12.5",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-12-07","4.6",",,W",,,"0.0",",,W,2400","0.0",",,W","-0.9","H,,S","1.7",",,W","-2.7",",,W","  280",",,W","  250",",,W","8.9",",,W","11.2",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-12-08","6.0",",,W",,,"0.0",",,W,2400","0.0",",,W","-1.6","H,,S","-0.5",",,W","-3.2",",,W","  360",",,W","  350",",,W","9.8",",,W","12.5",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-12-09","3.4",",,W",,,"0.0","T,,W,2400","0.0",",,W","-1.6","H,,S","2.2",",,W","-4.3",",,W","  230",",,W","  260",",,W","5.8",",,W","7.2",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-12-10","4.3",",,W",,,"0.0",",,W,2400","0.0",",,W","3.2","H,,S","7.2",",,W","1.1",",,W","  310",",,W","  290",",,W","9.8",",,W","13.4",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-12-11","3.7",",,W",,,"0.0",",,W,2400","0.0",",,W","3.9","H,,S","10.6",",,W","-2.1",",,W","  210",",,W","  210",",,W","10.3",",,W","13.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-12-12","2.6",",,W",,,"12.7",",,W,2400","0.0",",,W","5.6","H,,S","8.3",",,W","1.7",",,W","   70",",,W","   70",",,W","7.2",",,W","8.5",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-12-13","3.1",",,W",,,"0.0",",,W,2400","0.0",",,W","8.5","H,,S","15.0",",,W","4.4",",,W","  240",",,W","  220",",,W","8.1",",,W","11.2",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-12-14","3.5",",,W",,,"1.5",",,W,2400","0.0","T,,W","3.6","H,,S","4.4",",,W","1.1",",,W","  350",",,W","  360",",,W","8.1",",,W","10.3",",,W",,,,,,,"    1",",,W",,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-12-15","6.2",",,W",,,"0.0",",,W,2400","0.0",",,W","0.7","H,,S","2.2",",,W","-4.9",",,W","  300",",,W","  300",",,W","9.4",",,W","12.5",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-12-16","5.9",",,W",,,"1.0",",,W,2400","10.0",",,W","-5.3","H,,S","-1.0",",,W","-8.8",",,W","   60",",,W","   60",",,W","13.9",",,W","16.5",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-12-17","10.1",",,W",,,"33.0",",,W,2400","312.0",",,W","-3.2","H,,S","0.0",",,W","-6.0",",,W","   60",",,W","   60",",,W","17.4",",,W","21.5",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,"    1",",,W"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2020-12-18","4.6",",,W",,,"0.0",",,W,2400","0.0",",,W","-3.7","H,,S","-1.0",",,W","-6.0",",,W","  350",",,W","  330",",,W","7.6",",,W","10.3",",,W",,,,,,,,,,,,,,,,
